date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:27:37	36868/36868	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20Nov%202015%2000:34:22%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/js/bootstrap.min.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:27:53	4228/4228	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2003%20Nov%202015%2012:12:34%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.appear.js	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.appear.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:08	282766/282766	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1/jquery.js	C:/My%20Web%20Sites/Spicy/ajax.googleapis.com/ajax/libs/jquery/1/jquery.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:09	563438/563438	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202017%2007:26:50%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/images/blog/blog2.jpg	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/images/blog/blog2.jpg	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:09	14916/14916	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2031%20Mar%202015%2010:16:52%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/owlcarousel/js/owl.carousel.min.js	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/owlcarousel/js/owl.carousel.min.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:10	50986/50986	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Sep%202015%2017:46:48%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.mixitup.js	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.mixitup.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:11	20221/20221	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2017%20Sep%202016%2004:20:28%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.magnific-popup.min.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:12	12636/12636	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2027%20Dec%202013%2000:51:04%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.stellar.min.js	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.stellar.min.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:12	44854/44854	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2008%20Dec%202015%2010:57:28%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.mb.YTPlayer.min.js	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.mb.YTPlayer.min.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:13	8833/8833	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2003%20Sep%202016%2012:36:18%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.waypoints.min.js	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.waypoints.min.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:13	1071/1071	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2002%20Apr%202014%2017:27:46%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.counterup.min.js	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/js/jquery.counterup.min.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:13	8488/8488	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Dec%202015%2002:20:30%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/js/lightbox.min.js	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/js/lightbox.min.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:14	8182/8182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Apr%202015%2007:17:52%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/js/wow.min.js	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/js/wow.min.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:14	6628/6628	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2016%20Mar%202017%2023:04:40%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/js/scripts.js	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/js/scripts.js	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:14	2004816/2004816	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202017%2007:23:48%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/images/blog/blog3.jpg	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/images/blog/blog3.jpg	(from https://demo.dueza.com/spicy-html/spicy/black-color/index.html)
18:28:15	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Nov%202015%2023:59:06%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/fonts/glyphicons-halflings-regular.eot	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/css/bootstrap.min.css)
18:28:16	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Nov%202015%2023:59:06%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/css/bootstrap.min.css)
18:28:17	18028/18028	---M--	200	added ('OK')	font/woff2	date:Tue,%2024%20Nov%202015%2023:59:06%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/fonts/glyphicons-halflings-regular.woff2	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/css/bootstrap.min.css)
18:28:17	23424/23424	---M--	200	added ('OK')	font/woff	date:Tue,%2024%20Nov%202015%2023:59:06%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/fonts/glyphicons-halflings-regular.woff	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/css/bootstrap.min.css)
18:28:17	45404/45404	---M--	200	added ('OK')	font/ttf	date:Tue,%2024%20Nov%202015%2023:59:06%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/css/bootstrap.min.css)
18:28:17	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Nov%202015%2023:59:06%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/fonts/glyphicons-halflings-regular.svg	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/bootstrap/css/bootstrap.min.css)
18:28:18	55820/55820	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2023%20May%202015%2022:30:30%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/Linearicons-Free.eot?w118d	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/Linearicons-Free54e9.eot	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/linear-fonts.css)
18:28:18	55820/55820	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2023%20May%202015%2022:30:30%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/Linearicons-Free.eot?	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/Linearicons-Freed41d.eot	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/linear-fonts.css)
18:28:18	21780/21780	---M--	200	added ('OK')	font/woff2	date:Sat,%2023%20May%202015%2022:30:36%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/Linearicons-Free.woff2?w118d	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/Linearicons-Free54e9.woff2	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/linear-fonts.css)
18:28:19	55696/55696	---M--	200	added ('OK')	font/woff	date:Sat,%2023%20May%202015%2022:30:30%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/Linearicons-Free.woff?w118d	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/Linearicons-Free54e9.woff	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/linear-fonts.css)
18:28:19	55620/55620	---M--	200	added ('OK')	font/ttf	date:Sat,%2023%20May%202015%2022:30:30%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/Linearicons-Free.ttf?w118d	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/Linearicons-Free54e9.ttf	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/linear-fonts.css)
18:28:19	205847/205847	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2023%20May%202015%2022:30:30%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/Linearicons-Free.svg?w118d	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/Linearicons-Free54e9.svg	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/linear-fonts.css)
18:28:20	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2010%20Jan%202016%2023:39:42%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/fontawesome-webfont.eot?v=4.5.0	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/fontawesome-webfont3295.eot	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/font-awesome.css)
18:28:20	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2010%20Jan%202016%2023:39:42%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/fontawesome-webfontd41d.eot	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/font-awesome.css)
18:28:22	66624/66624	---M--	200	added ('OK')	font/woff2	date:Sun,%2010%20Jan%202016%2023:39:42%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/fontawesome-webfont3295.woff2	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/font-awesome.css)
18:28:23	83588/83588	---M--	200	added ('OK')	font/woff	date:Sun,%2010%20Jan%202016%2023:39:42%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/fontawesome-webfont.woff?v=4.5.0	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/fontawesome-webfont3295.woff	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/font-awesome.css)
18:28:23	142072/142072	---M--	200	added ('OK')	font/ttf	date:Sun,%2010%20Jan%202016%2023:39:42%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/fontawesome-webfont3295.ttf	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/fonts/font-awesome.css)
18:28:23	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Jan%202023%2010:28:23%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/owlcarousel/css/grabbing.png	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/owlcarousel/css/grabbing.png	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/owlcarousel/css/owl.carousel.css)
18:28:24	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Jan%202023%2010:28:24%20GMT	https://demo.dueza.com/spicy-html/spicy/black-color/assets/owlcarousel/css/AjaxLoader.gif	C:/My%20Web%20Sites/Spicy/demo.dueza.com/spicy-html/spicy/black-color/assets/owlcarousel/css/AjaxLoader.gif	(from https://demo.dueza.com/spicy-html/spicy/black-color/assets/owlcarousel/css/owl.theme.css)
